"contrast","train_or_test","entity","estimate","SE","df","t.ratio","p.value","lower.CL","upper.CL"
"GRU - Attn_RoPE","train","ent",0.0296541753509718,0.00674879602882464,186.389370677098,4.39399490284141,0.000369525944676874,0.00953722061926031,0.0497711300826833
"GRU - Attn_AbsPE_H80","train","ent",0.0672492060459504,0.00674879602882464,186.389370703237,9.96462269102869,4.36317648677687e-14,0.0471322513142655,0.0873661607776353
"GRU - Attn_RoPE_H80","train","ent",0.052795801988358,0.00674879602882464,186.389370055845,7.8229956517967,7.8624884380929e-12,0.0326788472559078,0.0729127567208081
"LSTM - Attn_AbsPE","train","ent",0.0362151887498463,0.00674879602882465,186.389370671696,5.3661702909924,4.89618262766722e-06,0.016098234018125,0.0563321434815676
"LSTM - Attn_RoPE","train","ent",0.0297398559769341,0.00674879602882464,186.389370627491,4.40669059339071,0.000350786603411812,0.00962290124516376,0.0498568107087045
"LSTM - Attn_AbsPE_H80","train","ent",0.0673348866719127,0.00674879602882464,186.389370655531,9.97731838157799,4.40758540776187e-14,0.047217931940174,0.0874518414036514
"LSTM - Attn_RoPE_H80","train","ent",0.0528814826143203,0.00674879602882464,186.389369994173,7.835691342346,7.28939131278139e-12,0.0327645278817977,0.0729984373468429
"Attn_AbsPE - Attn_RoPE","train","ent",-0.00647533277291218,0.00629060974011995,144.667909689447,-1.02936488518976,0.946421422562304,-0.0252859309089837,0.0123352653631593
"Attn_AbsPE - Attn_AbsPE_H80","train","ent",0.0311196979220664,0.00629060974011996,144.667909727449,4.94700819279768,4.19826050295224e-05,0.0123090997860638,0.049930296058069
"Attn_AbsPE - Attn_RoPE_H80","train","ent",0.016666293864474,0.00629060974011995,144.66790972895,2.64939243618635,0.119186091732759,-0.00214430427152597,0.0354768920004739
"Attn_RoPE - Attn_AbsPE_H80","train","ent",0.0375950306949785,0.00629060974011995,144.667909686585,5.97637307798745,3.53303583833231e-07,0.0187844325589019,0.0564056288310552
"Attn_RoPE - Attn_RoPE_H80","train","ent",0.0231416266373862,0.00629060974011995,144.667909725964,3.67875732137611,0.00596725635114237,0.00433102850137957,0.0419522247733927
"Attn_AbsPE_H80 - Attn_RoPE_H80","train","ent",-0.0144534040575924,0.00629060974011996,144.66790971559,-2.29761575661134,0.252322526852894,-0.033264002193617,0.00435719407843224
"SRN - GRU","test","ent",-0.042650325911863,0.0289954683252959,119.068162810814,-1.47093074798363,0.761359951719332,-0.129618428026676,0.0443177762029497
"SRN - LSTM","test","ent",-0.0379156057441475,0.0289954683252959,119.068163273799,-1.30763901857966,0.847163210301707,-0.124883707853146,0.0490524963648508
"SRN - Attn_AbsPE","test","ent",0.0434675098230356,0.0291027931245557,120.836262434755,1.49358550009276,0.748128218492661,-0.0438005608917095,0.130735580537781
"SRN - Attn_RoPE","test","ent",0.0363025252928179,0.0291027931245556,120.836262203058,1.24738973120032,0.873928488352711,-0.0509655454247722,0.123570596010408
"SRN - Attn_AbsPE_H80","test","ent",0.0646558204173182,0.0291027931245557,120.836262311971,2.22163625809388,0.291857189894897,-0.0226122502989173,0.151923891133554
"SRN - Attn_RoPE_H80","test","ent",0.0533154912359093,0.0291027931245555,120.836262220192,1.83197162580675,0.529347903273629,-0.0339525794814557,0.140583561953274
"GRU - LSTM","test","ent",0.00473472016771551,0.0289954683252956,119.068162764764,0.163291729403968,0.999998330224785,-0.0822333819476612,0.0917028222830922
"GRU - Attn_AbsPE","test","ent",0.0861178357348987,0.0291027931245556,120.836262214951,2.95909177398634,0.0556136166316129,-0.00115023498252077,0.173385906452318
"GRU - Attn_RoPE","test","ent",0.0789528512046809,0.0291027931245556,120.836262031906,2.71289600509389,0.103866652013654,-0.00831521951499063,0.166220921924352
"GRU - Attn_AbsPE_H80","test","ent",0.107306146329181,0.0291027931245557,120.836262222947,3.68714253198745,0.00613384413706508,0.0200380756118485,0.194574217046514
"GRU - Attn_RoPE_H80","test","ent",0.0959658171477723,0.0291027931245554,120.836261889712,3.29747789970033,0.0212421940779728,0.00869774642637219,0.183233887869172
"LSTM - Attn_AbsPE","test","ent",0.0813831155671832,0.0291027931245556,120.836262392949,2.79640222912198,0.0846692734980294,-0.00588495514807592,0.168651186282442
"LSTM - Attn_RoPE","test","ent",0.0742181310369654,0.0291027931245555,120.836262170933,2.55020646022954,0.151117288666516,-0.0130499396810002,0.161486201754931
"LSTM - Attn_AbsPE_H80","test","ent",0.102571426161466,0.0291027931245556,120.836262316161,3.52445298712311,0.0104730830754086,0.0153033554452671,0.189839496877664
"LSTM - Attn_RoPE_H80","test","ent",0.0912310969800568,0.0291027931245554,120.836262196876,3.13478835483598,0.0342275428449476,0.00396302626240604,0.178499167697708
"Attn_AbsPE - Attn_RoPE","test","ent",-0.00716498453021779,0.0289954683252961,119.068162414587,-0.247107046171313,0.999980405566864,-0.0941330866499855,0.0798031175895499
"Attn_AbsPE - Attn_AbsPE_H80","test","ent",0.0211883105942826,0.0289954683252963,119.068162431376,0.730745589502945,0.990403937190707,-0.0657797915252784,0.108156412713844
"Attn_AbsPE - Attn_RoPE_H80","test","ent",0.00984798141287362,0.0289954683252962,119.068162545594,0.339638639472571,0.999872615001106,-0.0771201207052568,0.096816083531004
"Attn_RoPE - Attn_AbsPE_H80","test","ent",0.0283532951245004,0.0289954683252961,119.068162354801,0.977852635674261,0.957855523039561,-0.0586148069960208,0.115321397245022
"Attn_RoPE - Attn_RoPE_H80","test","ent",0.0170129659430914,0.0289954683252961,119.068162450863,0.586745685643884,0.997090315120194,-0.0699551361762276,0.10398106806241
"Attn_AbsPE_H80 - Attn_RoPE_H80","test","ent",-0.011340329181409,0.0289954683252963,119.068162638333,-0.391106950030375,0.999710345045876,-0.0983084312983765,0.0756277729355586
