"contrast","train_or_test","entity","estimate","SE","df","t.ratio","p.value","lower.CL","upper.CL"
"GRU - Attn_AbsPE","test","ent",0.0499818112497358,0.0512492446103225,57.7392071903789,0.975269228449634,0.957357343956538,-0.106566186959477,0.206529809458949
"GRU - Attn_RoPE","test","ent",-0.0396288537502931,0.051249244610322,57.7392071847975,-0.773257324115007,0.98663544725915,-0.196176851960044,0.116919144459458
"GRU - Attn_AbsPE_H80","test","ent",0.132117514999824,0.0512492446103227,57.7392071718849,2.57794072877344,0.152006669033423,-0.024430483211163,0.288665513210811
"GRU - Attn_RoPE_H80","test","ent",-0.0276993725002138,0.0512492446103228,57.739206279906,-0.540483527334459,0.998081666011971,-0.18424737079701,0.128848625796583
"LSTM - Attn_AbsPE","test","ent",0.0712510887498583,0.0512492446103224,57.7392071248369,1.3902856381908,0.804698925865672,-0.0852969094656656,0.227799086965382
"LSTM - Attn_RoPE","test","ent",-0.0183595762501706,0.0512492446103219,57.7392071302129,-0.358240914373845,0.999817725770077,-0.174907574465173,0.138188421964832
"LSTM - Attn_AbsPE_H80","test","ent",0.153386792499946,0.0512492446103224,57.7392071138561,2.99295713851462,0.0584067041166597,-0.00316120571662595,0.309934790716519
"LSTM - Attn_RoPE_H80","test","ent",-0.00643009500009133,0.0512492446103226,57.7392062097143,-0.125467117593304,0.999999635825223,-0.162978093303644,0.150117903303462
"Attn_AbsPE - Attn_RoPE","test","ent",-0.0896106650000288,0.0511290191269665,57.1999796149135,-1.75263806210525,0.584515465037177,-0.245843661722552,0.066622331722494
"Attn_AbsPE - Attn_AbsPE_H80","test","ent",0.082135703750088,0.0511290191269668,57.1999795920919,1.60644004427551,0.678768983539636,-0.0740972929746544,0.23836870047483
"Attn_AbsPE - Attn_RoPE_H80","test","ent",-0.0776811837499496,0.0511290191269668,57.1999795893642,-1.51931691779666,0.732214894571809,-0.233914180474965,0.0785518129750654
"Attn_RoPE - Attn_AbsPE_H80","test","ent",0.171746368750117,0.0511290191269664,57.1999795932727,3.35907810638078,0.0222985606021219,0.015513372025488,0.327979365474746
"Attn_RoPE - Attn_RoPE_H80","test","ent",0.0119294812500793,0.0511290191269661,57.199979568847,0.233321144308585,0.999985332460276,-0.144303515476945,0.168162477977104
"Attn_AbsPE_H80 - Attn_RoPE_H80","test","ent",-0.159816887500038,0.0511290191269665,57.1999795452638,-3.12575696207219,0.0417549358582608,-0.316049884229367,-0.00358389077070828
